Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature
 15:44:48.440,   48.17,   48.17,   86.99,  371.30,   45.60,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:49.773,   48.17,   48.17,   84.26,  371.20,   45.30,  592.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:51.104,   48.17,   48.17,   83.42,  371.20,   39.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:52.434,   48.17,   48.16,   81.61,  371.10,   45.30,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:53.766,   48.16,   48.16,   85.36,  371.20,   44.80,  583.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:55.096,   48.16,   48.17,   86.11,  371.20,   46.20,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:56.431,   48.16,   48.17,   83.20,  371.10,   39.60,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:57.764,   48.16,   48.16,   81.70,  371.10,   45.60,  585.00,   48.17,  199.80,    0.00,  397.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:44:59.098,   48.16,   48.16,   85.67,  371.20,   44.80,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:00.438,   48.17,   48.17,   84.79,  371.20,   45.50,  593.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:01.767,   48.17,   48.17,   83.11,  371.10,   40.00,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:03.095,   48.17,   48.17,   82.23,  371.10,   45.60,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:04.426,   48.16,   48.16,   83.82,  371.20,   45.50,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:05.755,   48.16,   48.16,   86.55,  371.20,   45.30,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:07.087,   48.16,   48.16,   83.46,  371.10,   41.70,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:08.419,   48.16,   48.16,   82.98,  371.10,   45.10,  585.00,   48.16,  199.80,    0.00,  398.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:09.754,   48.17,   48.16,   82.67,  371.10,   46.40,  583.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:11.096,   48.16,   48.16,   87.17,  371.20,   46.40,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:12.428,   48.16,   48.16,   83.02,  371.10,   41.20,  591.00,   48.17,  199.80,    0.00,  400.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:13.760,   48.16,   48.16,   83.11,  371.10,   44.60,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:15.094,   48.16,   48.16,   82.63,  371.10,   46.40,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:16.424,   48.17,   48.17,   87.39,  371.20,   47.30,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:17.757,   48.17,   48.17,   83.20,  371.20,   42.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:19.087,   48.18,   48.17,   82.36,  371.10,   45.10,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:20.420,   48.17,   48.17,   83.64,  371.20,   46.30,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:21.756,   48.17,   48.17,   86.02,  371.20,   45.70,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:23.102,   48.17,   48.17,   83.60,  371.10,   44.60,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:24.437,   48.16,   48.16,   83.02,  371.10,   46.80,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:25.771,   48.16,   48.16,   86.55,  371.20,   45.30,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:27.100,   48.17,   48.17,   83.07,  371.20,   39.70,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:28.430,   48.17,   48.17,   82.36,  371.10,   45.60,  586.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:29.762,   48.16,   48.16,   84.30,  371.20,   45.40,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:31.078,   48.15,   48.16,   86.72,  371.20,   45.70,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:32.411,   48.17,   48.17,   83.11,  371.20,   41.10,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:33.747,   48.17,   48.17,   82.19,  371.10,   46.40,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  957.00,   37.00,    2.23,  -11.50,   32.00
 15:45:35.082,   48.17,   48.17,   87.12,  371.30,   45.50,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:36.416,   48.17,   48.16,   83.77,  371.20,   44.00,  592.00,   48.17,  199.80,    0.00,  400.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:37.750,   48.17,   48.17,   82.93,  371.10,   44.80,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:39.081,   48.17,   48.17,   83.42,  371.20,   46.40,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:40.413,   48.17,   48.16,   85.84,  371.20,   46.20,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:41.747,   48.16,   48.16,   83.55,  371.10,   40.50,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:43.078,   48.16,   48.16,   82.41,  371.20,   46.20,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:44.411,   48.17,   48.17,   86.64,  371.20,   45.80,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:45.746,   48.16,   48.16,   84.12,  371.10,   41.90,  588.00,   48.16,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:47.079,   48.18,   48.17,   82.14,  371.20,   45.90,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:48.417,   48.17,   48.17,   86.28,  371.30,   46.00,  590.00,   48.17,  199.80,    0.00,  400.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:49.747,   48.16,   48.16,   83.46,  371.10,   40.30,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:51.079,   48.17,   48.17,   81.83,  371.10,   46.50,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:52.413,   48.16,   48.16,   87.12,  371.20,   45.90,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:53.745,   48.16,   48.16,   82.89,  371.20,   40.00,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:55.077,   48.16,   48.16,   81.00,  371.00,   45.80,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:56.412,   48.16,   48.16,   87.96,  371.20,   46.60,  588.00,   48.15,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:57.745,   48.16,   48.16,   83.55,  371.10,   41.30,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:45:59.084,   48.16,   48.16,   82.10,  371.00,   45.70,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:00.419,   48.17,   48.16,   86.55,  371.20,   46.10,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:01.765,   48.16,   48.16,   83.82,  371.10,   42.50,  586.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:03.107,   48.16,   48.16,   85.31,  371.20,   45.10,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:04.438,   48.16,   48.17,   84.65,  371.20,   43.80,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:05.772,   48.16,   48.16,   81.79,  371.00,   45.10,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:07.106,   48.17,   48.17,   86.77,  371.30,   45.90,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:08.437,   48.17,   48.17,   84.43,  371.20,   43.30,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:09.770,   48.17,   48.17,   81.97,  371.10,   45.50,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:11.099,   48.18,   48.17,   86.90,  371.30,   45.00,  583.00,   48.17,  199.80,    0.00,  398.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:12.435,   48.17,   48.17,   83.64,  371.20,   42.40,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:13.768,   48.16,   48.16,   81.61,  371.10,   46.50,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:15.099,   48.16,   48.16,   87.74,  371.20,   46.30,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:16.429,   48.17,   48.17,   83.60,  371.10,   40.80,  589.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:17.764,   48.17,   48.17,   82.41,  371.20,   46.10,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:19.096,   48.16,   48.16,   85.76,  371.20,   45.70,  588.00,   48.17,  199.80,    0.00,  398.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:20.429,   48.17,   48.17,   83.82,  371.10,   43.40,  588.00,   48.17,  199.80,    0.00,  400.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:21.763,   48.17,   48.17,   83.95,  371.20,   45.90,  582.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:23.101,   48.17,   48.17,   84.08,  371.20,   44.30,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:24.436,   48.17,   48.16,   82.32,  371.10,   45.70,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:25.822,   48.16,   48.17,   83.68,  371.20,   43.90,  589.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:27.156,   48.17,   48.17,   82.01,  371.10,   45.30,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:28.487,   48.16,   48.16,   88.05,  371.20,   46.70,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:29.820,   48.16,   48.16,   83.16,  371.10,   42.80,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:31.154,   48.17,   48.17,   81.70,  371.10,   46.10,  586.00,   48.17,  199.80,    0.00,  398.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:32.486,   48.17,   48.17,   87.61,  371.30,   46.90,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:33.817,   48.17,   48.17,   82.76,  371.20,   39.70,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:35.150,   48.17,   48.17,   81.97,  371.10,   46.70,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:36.479,   48.16,   48.16,   86.46,  371.20,   45.50,  589.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:37.811,   48.17,   48.17,   83.82,  371.10,   43.10,  587.00,   48.17,  199.80,    0.00,  398.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:39.143,   48.15,   48.16,   82.76,  371.10,   46.80,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:40.477,   48.16,   48.17,   84.34,  371.20,   44.40,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:41.814,   48.17,   48.17,   81.97,  371.10,   45.70,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:43.146,   48.16,   48.16,   87.83,  371.30,   47.30,  586.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:44.483,   48.16,   48.16,   83.29,  371.10,   39.70,  588.00,   48.15,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:45.816,   48.17,   48.17,   83.24,  371.20,   47.10,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:47.153,   48.17,   48.17,   84.39,  371.20,   44.00,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:48.487,   48.15,   48.16,   81.92,  371.00,   45.00,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:49.834,   48.16,   48.16,   86.77,  371.30,   45.60,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:51.165,   48.16,   48.17,   83.82,  371.10,   41.90,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:52.538,   48.17,   48.17,   87.39,  371.30,   46.30,  590.00,   48.17,  199.80,    0.00,  400.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:53.913,   48.17,   48.17,   81.61,  371.10,   45.80,  587.00,   48.16,  199.80,    0.00,  398.00,   50.00,  958.00,   37.00,    2.23,  -11.50,   32.00
 15:46:55.261,   48.17,   48.17,   86.55,  371.30,   45.70,  588.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:46:56.691,   48.16,   48.16,   81.52,  371.00,   45.20,  585.00,   48.16,  199.80,    0.00,  398.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:46:58.095,   48.17,   48.17,   82.58,  371.10,   45.40,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:46:59.454,   48.16,   48.16,   85.80,  371.10,   46.00,  592.00,   48.16,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:00.789,   48.17,   48.17,   82.05,  371.10,   46.20,  586.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:02.123,   48.17,   48.16,   87.03,  371.30,   45.60,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:03.459,   48.16,   48.16,   83.33,  371.20,   41.50,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:04.792,   48.17,   48.17,   81.88,  371.10,   45.20,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:06.129,   48.17,   48.17,   87.74,  371.30,   45.80,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:07.468,   48.17,   48.17,   83.64,  371.20,   43.20,  589.00,   48.17,  199.80,    0.00,  400.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:08.801,   48.18,   48.18,   81.79,  371.20,   46.10,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:10.140,   48.17,   48.17,   88.05,  371.20,   46.90,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:11.477,   48.16,   48.16,   83.38,  371.20,   39.80,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:12.810,   48.18,   48.17,   81.61,  371.10,   46.00,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:14.143,   48.16,   48.17,   87.74,  371.20,   47.00,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:15.481,   48.17,   48.17,   82.76,  371.10,   40.10,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:16.813,   48.16,   48.17,   81.88,  371.10,   46.10,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:18.150,   48.16,   48.16,   86.64,  371.20,   46.20,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:19.483,   48.18,   48.18,   84.17,  371.20,   43.80,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:20.818,   48.17,   48.17,   83.95,  371.20,   46.00,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:22.152,   48.17,   48.17,   85.23,  371.20,   45.90,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:23.484,   48.17,   48.17,   83.16,  371.10,   45.30,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:24.820,   48.16,   48.17,   85.76,  371.30,   45.00,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:26.156,   48.16,   48.17,   83.82,  371.10,   42.30,  591.00,   48.17,  199.80,    0.00,  400.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:27.488,   48.17,   48.17,   81.74,  371.10,   45.50,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:28.822,   48.17,   48.16,   87.56,  371.30,   46.50,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:30.160,   48.16,   48.16,   83.33,  371.10,   41.50,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:31.501,   48.17,   48.16,   82.10,  371.10,   47.00,  584.00,   48.16,  199.80,    0.00,  398.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:32.838,   48.17,   48.17,   86.15,  371.20,   46.40,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:34.175,   48.16,   48.16,   81.70,  371.00,   45.20,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:35.509,   48.17,   48.17,   86.46,  371.20,   45.00,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:36.843,   48.17,   48.17,   83.46,  371.20,   41.20,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:38.178,   48.16,   48.16,   81.88,  371.10,   46.30,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:39.515,   48.16,   48.16,   86.77,  371.20,   46.60,  590.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:40.849,   48.16,   48.17,   83.73,  371.10,   41.70,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:42.184,   48.17,   48.17,   84.04,  371.20,   46.60,  584.00,   48.16,  199.80,    0.00,  399.00,   49.90,  959.00,   37.00,    2.23,  -11.50,   32.00
 15:47:43.520,   48.16,   48.16,   84.87,  371.20,   44.70,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  959.00,   37.00,    2.23,  -11.50,   32.00
